Time [s],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
0.6245,0.924127742,-2.367887845,1.443760104,353.3025619,1.344107734,2793.900891
0.625,1.241186699,-2.37151201,1.130325311,1.684382615,1.297454216,2793.896347
0.6255,1.535557776,-2.337423452,0.801865676,10.0658385,1.325303484,2793.79037
0.626,1.82688323,-2.271912606,0.445029376,18.44738502,1.346042599,2793.944574
0.6265,2.037754977,-2.098181047,0.06042607,26.82936455,1.298724189,2793.957374
0.627,2.197283013,-1.891122558,-0.306160455,35.21087416,1.298585559,2793.715072
0.6275,2.316082203,-1.631838757,-0.684243446,43.59193796,1.351743551,2793.755754
0.628,2.375230309,-1.339934692,-1.035295617,51.97356748,1.328000642,2793.955233
0.6285,2.363328689,-1.024390587,-1.338938102,60.35535041,1.292103827,2793.835757
0.629,2.317622664,-0.682769383,-1.634853281,68.73667827,1.346164743,2793.812522
0.6295,2.225049907,-0.317980509,-1.907069398,77.11842349,1.328944806,2793.98723
0.63,2.03278939,0.062353706,-2.095143096,85.50031295,1.292164328,2793.87324
0.6305,1.807789941,0.432168155,-2.239958096,93.88158627,1.314893505,2793.682597
0.631,1.542597728,0.806321796,-2.348919524,102.2627118,1.34884037,2793.795229
0.6315,1.235743698,1.139678072,-2.37542177,110.644319,1.307463718,2793.869191
0.632,0.913808773,1.436912368,-2.350721141,119.025707,1.307822622,2793.723151
0.6325,0.566219047,1.734979058,-2.301198106,127.4069164,1.355824233,2793.835607
0.633,0.188684766,1.976158461,-2.164843226,135.7887332,1.309968929,2793.960711
0.6335,-0.184060554,2.147942885,-1.963882331,144.1703361,1.291545172,2793.741261
0.634,-0.560179869,2.279766688,-1.71958682,152.5513445,1.340798442,2793.68554
0.6345,-0.923880136,2.368581052,-1.444700916,160.9327133,1.340675508,2793.893758
0.635,-1.239705152,2.370660423,-1.130955271,169.3144591,1.294322899,2793.853993
0.6355,-1.536467035,2.334989924,-0.798522889,177.695786,1.331282415,2793.763029
0.636,-1.828568716,2.274021354,-0.445452638,186.0772996,1.343267794,2793.934347
0.6365,-2.035818557,2.097052051,-0.061233494,194.4591985,1.294961138,2793.912032
0.637,-2.196705739,1.890272878,0.306432861,202.8405544,1.302891515,2793.672353
0.6375,-2.318754615,1.633241343,0.685513271,211.2215444,1.353333707,2793.744503
0.638,-2.374694014,1.34055618,1.034137835,219.6031098,1.319146214,2793.904996
0.6385,-2.362164728,1.024187989,1.337976739,227.9846643,1.295401504,2793.755358
0.639,-2.318354533,0.681051874,1.637302659,236.365816,1.351830381,2793.77981
0.6395,-2.225035355,0.318186935,1.906848419,244.7474931,1.323237135,2793.954251
0.64,-2.032200388,-0.061435228,2.093635616,253.1292207,1.291872185,2793.807889
0.6405,-1.80650577,-0.433494191,2.23999996,261.5103401,1.323429479,2793.661136
0.641,-1.543790956,-0.807477914,2.35126887,269.8914809,1.346628023,2793.807726
0.6415,-1.236846947,-1.137725442,2.374572388,278.273071,1.301688235,2793.838932
0.642,-0.912696395,-1.437605041,2.350301436,286.6543541,1.316791659,2793.709802
0.6425,-0.566052897,-1.738046392,2.304099289,295.0355941,1.351087341,2793.84496
0.643,-0.188533825,-1.974168739,2.162702564,303.4173599,1.30464576,2793.91614
0.6435,0.183588667,-2.146802238,1.963213572,311.7987942,1.295781512,2793.690522
0.644,0.561790887,-2.281610297,1.71981941,320.1797316,1.347529274,2793.693442
0.6445,0.923507851,-2.368987712,1.44547986,328.561168,1.335387047,2793.909578
0.645,1.237988258,-2.369276962,1.131288704,336.9429051,1.294375034,2793.841787
0.6455,1.538423028,-2.336594885,0.798171858,345.3242322,1.338067578,2793.787416
0.646,1.829881258,-2.275557943,0.445676684,353.7058465,1.33480551,2793.949926
0.6465,2.033820118,-2.09542244,0.061602323,2.087700894,1.294842524,2793.881586
0.647,2.196342947,-1.889195218,-0.307147728,10.46898109,1.306117259,2793.658344
0.6475,2.321623774,-1.634481716,-0.687142058,18.84996774,1.354096605,2793.751885
0.648,2.373146096,-1.340876654,-1.032269442,27.23154114,1.314975086,2793.89416
0.6485,2.361183837,-1.023633922,-1.337549915,35.61304951,1.301214762,2793.753247
0.649,2.31952365,-0.679579615,-1.639944035,43.99427115,1.354426859,2793.822868
0.6495,2.224548357,-0.318013277,-1.906535079,52.37607744,1.317957454,2793.983206
0.65,2.031432433,0.060361121,-2.091793554,60.75783166,1.291167444,2793.804811
0.6505,1.806401934,0.434960145,-2.241362079,69.13894819,1.326057885,2793.668299
0.651,1.544915875,0.807809161,-2.352725036,77.52013774,1.346445448,2793.828079
0.6515,1.237763117,1.135626333,-2.37338945,85.90177684,1.299753259,2793.84804
0.652,0.907812328,1.438199476,-2.346011804,94.28309936,1.322907863,2793.741377
0.6525,0.567507619,1.740329235,-2.307836853,102.6644958,1.350311017,2793.905409
0.653,0.189388984,1.972141424,-2.161530408,111.04641,1.299964298,2793.947629
0.6535,-0.182607068,2.145626218,-1.96301915,119.4278882,1.295697482,2793.696501
0.654,-0.563037107,2.283752392,-1.720715285,127.8088576,1.350331079,2793.713983
0.6545,-0.922186207,2.369192675,-1.447006468,136.1903609,1.33072608,2793.920265
0.655,-1.236376844,2.368765322,-1.132388478,144.5720695,1.2923914,2793.816821
0.6555,-1.539980942,2.336485885,-0.796504944,152.953331,1.343834107,2793.782565
0.656,-1.830197621,2.27666301,-0.446465389,161.3349797,1.332405785,2793.963177
0.6565,-2.031336606,2.094084296,-0.062747689,169.7168297,1.291367575,2793.863395
0.657,-2.196671421,1.888726457,0.307944963,178.0980379,1.309863353,2793.641451
0.6575,-2.323836442,1.635898077,0.687938365,186.4790044,1.352322426,2793.745506
0.658,-2.372632758,1.341758828,1.03087393,194.8605115,1.309723295,2793.850048
0.6585,-2.359923838,1.022631271,1.337292568,203.2418615,1.306944221,2793.711408
0.659,-2.321363038,0.678754184,1.642608854,211.6230426,1.358876656,2793.8355
0.6595,-2.223203166,0.318051363,1.905151803,220.0048944,1.310417404,2793.979429
0.66,-2.031366859,-0.059227207,2.090594066,228.3865618,1.292182887,2793.765943
0.6605,-1.806105808,-0.436456937,2.242562745,236.76761,1.333107854,2793.672477
0.661,-1.54603321,-0.807627594,2.353660804,245.1488669,1.342541888,2793.849273
0.6615,-1.238468623,-1.133754302,2.372222925,253.5305088,1.29617828,2793.829213
0.662,-0.909997065,-1.439265597,2.349262662,261.9117816,1.331360769,2793.748564
0.6625,-0.566482412,-1.742136611,2.308619023,270.2932727,1.347023574,2793.940426
0.663,-0.189160462,-1.969475255,2.158635717,278.6752263,1.294235164,2793.934457
0.6635,0.182567738,-2.145047139,1.962479401,287.0566336,1.301323035,2793.6826
0.664,0.564629363,-2.28566545,1.721036087,295.4376196,1.349993864,2793.728412
0.6645,0.921262985,-2.36865772,1.447394734,303.8191279,1.324216613,2793.898062
0.665,1.234881679,-2.367269175,1.132387496,312.2007113,1.294551605,2793.771076
0.6655,1.542439078,-2.335592725,0.793153646,320.5819086,1.35319066,2793.798395
0.666,1.829612833,-2.276270914,0.446658081,328.9636689,1.325590736,2793.992871
0.6665,2.030030971,-2.094105789,0.064074818,337.3455385,1.291986245,2793.859986
0.667,2.19716842,-1.888642886,-0.308525534,345.7267711,1.315100866,2793.669396
0.6675,2.326581583,-1.638008658,-0.688572925,354.1078394,1.345168706,2793.763363
0.668,2.371273739,-1.342491833,-1.028781906,2.489304298,1.306150699,2793.810367
0.6685,2.358674489,-1.021466338,-1.337208151,10.87052753,1.312726329,2793.683273
0.669,2.32334541,-0.678030402,-1.645315008,19.25169454,1.360454695,2793.846784
0.6695,2.221700563,-0.318536328,-1.903164235,27.63357053,1.305436966,2793.972587
0.67,2.031058004,0.058244592,-2.089302596,36.01518004,1.295177121,2793.748361
0.6705,1.805543414,0.437946594,-2.243490007,44.39623129,1.337551471,2793.694729
0.671,1.547399586,0.807221744,-2.354621331,52.77757105,1.336611395,2793.863736
0.6715,1.239283901,1.131952615,-2.371236516,61.1591843,1.294586493,2793.803333
0.672,0.908541737,1.440795747,-2.349337484,69.54037598,1.333957637,2793.727867
0.6725,0.567384224,1.743359526,-2.31074375,77.92181757,1.34420899,2793.918476
0.673,0.189567467,1.967232093,-2.156799559,86.30367395,1.294032354,2793.896199
0.6735,-0.182485809,2.143993602,-1.961507793,94.68497758,1.3038745,2793.656738
0.674,-0.566169317,2.28852159,-1.722352273,103.0659206,1.35136384,2793.723517
0.6745,-0.919751662,2.367535063,-1.447783401,111.4473968,1.318226854,2793.868385
0.675,-1.234369025,2.367035393,-1.132666368,119.8288351,1.296111358,2793.717415
0.6755,-1.544797646,2.337655825,-0.79285818,128.2099,1.355487458,2793.765138
0.676,-1.829289743,2.276028457,-0.446738715,136.5915706,1.322926944,2793.957537
0.6765,-2.02838071,2.092878264,-0.064497554,144.973299,1.29078844,2793.803747
0.677,-2.197582961,1.887670321,0.30991264,153.3543794,1.320664651,2793.636291
0.6775,-2.328591439,1.639295049,0.68929639,161.735409,1.345374836,2793.761142
0.678,-2.369853375,1.342926491,1.026926884,170.1168444,1.301467697,2793.784168
0.6785,-2.358072342,1.020066691,1.33800565,178.4979668,1.317976622,2793.659943
0.679,-2.325276144,0.677732444,1.6475437,186.8791179,1.360071852,2793.849489
0.6795,-2.219487794,0.318417403,1.901070391,195.2609732,1.300819174,2793.948512
0.68,-2.030796925,-0.057690603,2.088487528,203.6424677,1.296481953,2793.706323
0.6805,-1.805765933,-0.439495003,2.245260936,212.0234451,1.344743442,2793.698079
0.681,-1.548167044,-0.806523515,2.354690559,220.4048401,1.330632361,2793.87372
0.6815,-1.239576879,-1.130618001,2.37019488,228.7864121,1.293249488,2793.774094
0.682,-0.907147132,-1.442229176,2.349376308,237.1675313,1.339531092,2793.721149
0.6825,-0.568253136,-1.744742845,2.312995981,245.5489929,1.34055437,2793.922083
0.683,-0.189903458,-1.964564168,2.154467626,253.9308067,1.29135902,2793.865868
0.6835,0.183001341,-2.14508765,1.962086309,262.3120274,1.310779919,2793.648912
0.684,0.567251064,-2.290818261,1.723567197,270.6930147,1.350189448,2793.746481
0.6845,0.918165434,-2.365967851,1.447802417,279.0745031,1.309960704,2793.840834
0.685,1.233877725,-2.366105873,1.132228148,287.4558018,1.30208021,2793.677283
0.6855,1.547121695,-2.33854508,0.791423385,295.8368214,1.357633604,2793.768366
0.686,1.82829757,-2.274878814,0.446581245,304.2184904,1.316491449,2793.937848
0.6865,2.027106302,-2.092612322,0.06550602,312.6001014,1.292818157,2793.760255
0.687,2.198458125,-1.887113101,-0.311345023,320.9811203,1.329536231,2793.651079
0.6875,2.3301008,-1.6406757,-0.6894251,329.362264,1.340577084,2793.798009
0.688,2.36817292,-1.343083867,-1.025089053,337.7437429,1.298477092,2793.779436
0.6885,2.357982824,-1.018944149,-1.339038675,346.1248596,1.325570906,2793.679813
0.689,2.327273883,-0.677665126,-1.649608757,354.5061113,1.352521504,2793.869745
0.6895,2.217095425,-0.31884816,-1.898247265,2.887923052,1.296422068,2793.904708
0.69,2.030665548,0.057154619,-2.087820167,11.26926378,1.301200233,2793.663891
0.6905,1.806170876,0.440787859,-2.246958735,19.65017821,1.347368724,2793.694887
0.691,1.548931357,0.805731823,-2.354663181,28.03156495,1.3256096,2793.857731
0.6915,1.23971243,1.129218885,-2.368931315,36.41304519,1.295137988,2793.74117
0.692,0.906020943,1.444534241,-2.350555184,44.79412085,1.346107234,2793.733486
0.6925,0.569103615,1.745291903,-2.314395517,53.17564603,1.332327411,2793.925718
0.693,0.190440539,1.962385744,-2.152826284,61.55738589,1.291983966,2793.828678
0.6935,-0.183641211,2.145829375,-1.962188164,69.93851069,1.312533361,2793.624227
0.694,-0.568093228,2.293154477,-1.725061248,78.31944179,1.350039633,2793.730321
0.6945,-0.91646198,2.364073474,-1.447611494,86.70086837,1.30779286,2793.812174
0.695,-1.233741376,2.365254452,-1.131513077,95.0820872,1.307588125,2793.666396
0.6955,-1.549643919,2.339782294,-0.790138375,103.4631464,1.360104483,2793.800314
0.696,-1.826804275,2.273737368,-0.446933094,111.844904,1.310138023,2793.949195
0.6965,-2.025739375,2.092029004,-0.066289629,120.2264852,1.293586906,2793.741619
0.697,-2.199733817,1.886906102,0.312827715,128.6074717,1.332439296,2793.652004
0.6975,-2.331265019,1.6420202,0.689244819,136.9886457,1.339887512,2793.810869
0.698,-2.366716305,1.343509314,1.023206991,145.3701412,1.295736933,2793.773967
0.6985,-2.35845059,1.017813498,1.340637092,153.7512473,1.332148437,2793.694881
0.699,-2.328819685,0.678142443,1.650677242,162.1326053,1.350735202,2793.910658
0.6995,-2.215185613,0.318936091,1.896249522,170.5145073,1.293855814,2793.9225
0.7,-2.03039206,-0.056976682,2.087368742,178.8958835,1.302981041,2793.677494
0.7005,-1.806560986,-0.44240577,2.248966755,187.2768777,1.351055259,2793.737902
0.701,-1.550036603,-0.80411852,2.354155123,195.6584041,1.320152302,2793.891504
0.7015,-1.239673673,-1.128126318,2.36779999,204.0399295,1.295530638,2793.747883
0.702,-0.904967798,-1.446715191,2.351682988,212.4210686,1.353407326,2793.781476
0.7025,-0.570464412,-1.744887062,2.315351475,220.802789,1.327210805,2793.985752
0.703,-0.19081498,-1.960102214,2.150917194,229.1846492,1.290967825,2793.856087
0.7035,0.184287962,-2.146839572,1.96255161,237.5658682,1.316795374,2793.669116
0.704,0.568633995,-2.295329002,1.726695007,245.9469669,1.347598748,2793.785239
0.7045,0.914643006,-2.362160813,1.447517807,254.3285028,1.302253762,2793.824519
0.705,1.234216222,-2.364488493,1.130272271,262.7097418,1.315516377,2793.691529
0.7055,1.551734304,-2.341296496,0.789562193,271.0909638,1.360514132,2793.870366
0.706,1.824482759,-2.270942483,0.446459724,279.472893,1.30200155,2793.978185
0.7065,2.024427419,-2.091870975,0.067443556,287.8544897,1.296537994,2793.742804
0.707,2.201531425,-1.887400597,-0.314130827,296.2355413,1.338018424,2793.698935
0.7075,2.33170908,-1.643342927,-0.688366153,304.6168815,1.333390474,2793.853196
0.708,2.365829226,-1.344128283,-1.021700943,312.9984274,1.294395122,2793.774387
0.7085,2.359073331,-1.017048169,-1.342025162,321.3795683,1.341112528,2793.736136
0.709,2.330915698,-0.67914231,-1.651773388,329.7611192,1.345624949,2793.972893
0.7095,2.213098115,-0.319385889,-1.893712226,338.1431377,1.290871347,2793.941606
0.71,2.030758962,0.056686421,-2.087445383,346.5245666,1.308108328,2793.708095
0.7105,1.808181244,0.443580465,-2.251761709,354.9056825,1.346340924,2793.770889
0.711,1.550085126,0.802371107,-2.352456233,3.287224919,1.314059316,2793.866618
0.7115,1.239474333,1.127300346,-2.366774678,11.66863251,1.299737373,2793.712618
0.712,0.903850082,1.448856589,-2.352706671,20.04974004,1.358885982,2793.798031
0.7125,0.571145171,1.744152345,-2.315297516,28.43153176,1.320242712,2793.994506
0.713,0.191703852,1.958556639,-2.150260492,36.81335512,1.293123955,2793.839025
0.7135,-0.185205458,2.148002634,-1.962797176,45.19457241,1.321740563,2793.690047
0.714,-0.568934863,2.297077427,-1.728142564,53.57575161,1.340963468,2793.79728
0.7145,-0.912882104,2.360101757,-1.447219652,61.95724303,1.300481786,2793.791451
0.715,-1.234700267,2.363554523,-1.128854256,70.33838984,1.320443484,2793.675145
0.7155,-1.554159842,2.343300928,-0.789141085,78.71961787,1.360961763,2793.882805
0.716,-1.821850508,2.268750357,-0.446899848,87.10156944,1.298291833,2793.973232
0.7165,-2.024009673,2.092211214,-0.06820154,95.48313522,1.300960909,2793.741618
0.717,-2.202762355,1.88712014,0.315642215,103.8642482,1.341295708,2793.7391
0.7175,-2.332197489,1.644598869,0.687598621,112.2457187,1.328595004,2793.885491
0.718,-2.364478402,1.344309062,1.02016934,120.6273069,1.293751705,2793.777608
0.7185,-2.359972096,1.016203544,1.343768552,129.0084641,1.343637618,2793.749409
0.719,-2.332666496,0.680278576,1.652387919,137.3900692,1.343242765,2793.987019
0.7195,-2.210819717,0.319891468,1.890928249,145.7720989,1.289827115,2793.937399
0.72,-2.030907164,-0.057046134,2.087953298,154.1535229,1.311623935,2793.717098
0.7205,-1.8095014,-0.444335028,2.253836428,162.5347028,1.346197446,2793.798071
0.721,-1.549980396,-0.800731136,2.350711531,170.9162984,1.309019286,2793.866135
0.7215,-1.238907277,-1.126925207,2.365832485,179.2976629,1.302060202,2793.697477
0.722,-0.902836811,-1.451271641,2.354108453,187.6787643,1.361595814,2793.809811
0.7225,-0.571784424,-1.742694084,2.314478508,196.0605929,1.315087668,2793.993272
0.723,-0.192206995,-1.957011818,2.149218813,204.4423543,1.292583123,2793.807169
0.7235,0.186036837,-2.148917665,1.962880828,212.8235008,1.3274936,2793.685961
0.724,0.568991817,-2.298964813,1.729972996,221.2047203,1.339262884,2793.815
0.7245,0.911135539,-2.357825387,1.446689848,229.5862241,1.296221613,2793.777296
0.725,1.236408734,-2.364242674,1.12783394,237.9673139,1.32628992,2793.669368
0.7255,1.555036965,-2.34246529,0.787428324,246.3485792,1.359461988,2793.900361
0.726,1.819683409,-2.267396777,0.447713368,254.7305426,1.293640281,2793.957894
0.7265,2.023681695,-2.09246557,0.068783875,263.1120327,1.304766473,2793.721588
0.727,2.204427389,-1.887861115,-0.316566274,271.4931458,1.344929247,2793.758913
0.7275,2.331980263,-1.645695593,-0.68628467,279.87467,1.320215069,2793.880002
0.728,2.36332731,-1.344429928,-1.018897381,288.256156,1.294545677,2793.7313
0.7285,2.361311927,-1.015381104,-1.345930823,296.6372163,1.349978006,2793.7411
0.729,2.334296005,-0.681783503,-1.652512502,305.0188321,1.337203097,2793.980374
0.7295,2.208160956,-0.319795957,-1.888364999,313.4007759,1.289592542,2793.897037
0.73,2.031307565,0.057567044,-2.088874609,321.7821138,1.318693903,2793.713174
0.7305,1.810840385,0.445127631,-2.255968016,330.1633428,1.343412969,2793.817226
0.731,1.54951762,0.799030116,-2.348547736,338.5449345,1.303099944,2793.838695
0.7315,1.238097535,1.127129076,-2.365226611,346.9261915,1.309263254,2793.676695
0.732,0.90180469,1.453375217,-2.355179907,355.3072974,1.359688779,2793.817386
0.7325,0.572093077,1.741446697,-2.313539774,3.689093374,1.308547311,2793.955588
0.733,0.192825262,1.955523813,-2.148349075,12.070694,1.296825596,2793.756866
0.7335,-0.187403269,2.151028334,-1.963625065,20.45177621,1.335241634,2793.699781
0.734,-0.568687848,2.300093648,-1.7314058,28.83309502,1.334493245,2793.845026
0.7345,-0.909656745,2.355656068,-1.445999323,37.21463728,1.296092269,2793.781193
0.735,-1.238053731,2.364565192,-1.126511461,45.59577721,1.333714235,2793.712395
0.7355,-1.556024478,2.343389928,-0.78736545,53.97720533,1.350845814,2793.937279
0.736,-1.817189408,2.265430359,-0.448240951,62.35917841,1.291963734,2793.939699
0.7365,-2.023628733,2.092812547,-0.069183814,70.74061464,1.308315847,2793.713238
0.737,-2.206549639,1.888627325,0.317922314,79.12174984,1.34663736,2793.778778
0.7375,-2.331066741,1.646233353,0.684833388,87.50333063,1.316199108,2793.887632
0.738,-2.362177013,1.344285874,1.017891139,95.88481394,1.297790387,2793.734795
0.7385,-2.362660989,1.0144852,1.348175789,104.265944,1.354553084,2793.786593
0.739,-2.338241049,0.685057326,1.653183723,112.6477024,1.329117566,2794.007325
0.7395,-2.205117588,0.319406107,1.885711481,121.0296472,1.290832162,2793.887309
0.74,-2.031563268,-0.058674479,2.090237748,129.4109757,1.319955367,2793.716746
0.7405,-1.811534258,-0.44568289,2.257217148,137.7922279,1.343171235,2793.826322
0.741,-1.548858047,-0.797744456,2.346602503,146.1738338,1.301142977,2793.836038
0.7415,-1.237117955,-1.127749545,2.3648675,154.5550911,1.314713154,2793.692756
0.742,-0.901033968,-1.45588393,2.356917898,162.9363133,1.361470578,2793.872397
0.7425,-0.572337129,-1.739187965,2.311525095,171.3182622,1.302635987,2793.98877
0.743,-0.193468549,-1.954573507,2.148042056,179.6999072,1.298330388,2793.766489
0.7435,0.188680394,-2.152938416,1.964258022,188.08105,1.338151062,2793.733098
0.744,0.567808886,-2.300641555,1.732832669,196.4624855,1.331731654,2793.879346
0.7445,0.908298743,-2.354280216,1.445981473,204.8440867,1.293371663,2793.786237
0.745,1.239731812,-2.365001784,1.125269972,213.2252499,1.340666607,2793.740118
0.7455,1.556559143,-2.344219797,0.787660654,221.6068287,1.349502149,2793.9953
0.746,1.814242096,-2.262307107,0.448065011,229.9889482,1.289393073,2793.977041
0.7465,2.024203589,-2.093630418,0.069426829,238.3704825,1.310805795,2793.750272
0.747,2.208279289,-1.889559299,-0.318719991,246.7517555,1.346600523,2793.829156
0.7475,2.329858994,-1.646785239,-0.683073756,255.133457,1.310528023,2793.907625
0.748,2.361495066,-1.344484997,-1.017010069,263.514951,1.299930684,2793.735851
0.7485,2.364558828,-1.014130532,-1.350428296,271.8961387,1.360424128,2793.830629
0.749,2.336638042,-0.684981394,-1.651656648,280.2780531,1.321772036,2794.043748
0.7495,2.204250039,-0.320123797,-1.884126242,288.6600321,1.291457113,2793.887795
0.75,2.032829669,0.058995747,-2.091825416,297.0413958,1.325021148,2793.747709
