Time [ms],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
504.5,1.044386664,-1.72881792,-0.004696941,56.10707889,1.914289814,2755.581779
505,1.259810885,-1.686655768,-0.117928173,64.38106094,1.7415552,2760.141446
505.5,1.350656923,-1.558066183,-0.223272084,72.6665414,1.613743953,2763.314942
506,1.441987537,-1.414547351,-0.342134218,80.96100411,1.750806394,2766.54195
506.5,1.560503914,-1.262400135,-0.447620028,89.26585148,1.623362525,2769.827343
507,1.581933095,-1.049400452,-0.51270093,97.57790983,1.30787785,2771.054405
507.5,1.575858457,-0.7980245,-0.56067668,105.8905289,1.2706791,2770.63248
508,1.591244836,-0.531820215,-0.623724592,114.2011748,1.19568067,2769.680601
508.5,1.53487093,-0.264208922,-0.635325071,122.5074012,1.012798968,2767.5174
509,1.435529529,0.039176513,-0.604670427,130.8051625,0.959402983,2764.237535
509.5,1.342971384,0.311974694,-0.640193656,139.0923739,0.919456021,2760.505198
510,1.174488234,0.585340246,-0.630959165,147.3677078,0.859039035,2756.287002
510.5,0.976659764,0.8617169,-0.567615913,155.6302244,0.95087447,2752.197263
511,0.755948919,1.113011803,-0.546707421,163.8820004,1.099694163,2749.21652
511.5,0.478983627,1.30453538,-0.525814488,172.1262349,1.105099175,2746.947096
512,0.247038089,1.461428614,-0.453524569,180.3643538,1.244816055,2745.348529
512.5,-0.03923402,1.596970052,-0.388195647,188.6001763,1.50175755,2745.600184
513,-0.356027834,1.69359784,-0.32710242,196.8394477,1.562871578,2747.344576
513.5,-0.594967079,1.726588271,-0.21891267,205.0843183,1.515468108,2749.163514
514,-0.826448809,1.734853764,-0.106302966,213.3353904,1.766785097,2751.944073
514.5,-1.080634865,1.740358953,0.000272648,221.5975382,1.845089017,2756.280118
515,-1.230350932,1.670434375,0.105889596,229.8725416,1.649048306,2760.086636
515.5,-1.330407999,1.553386608,0.230217351,238.1575236,1.727720181,2763.358782
516,-1.481488379,1.428513229,0.352127676,246.4530503,1.72250572,2766.986946
516.5,-1.550493902,1.2647019,0.436653881,254.7582622,1.471460648,2769.432036
517,-1.557007025,1.039787891,0.505827343,263.0681102,1.393314497,2770.34484
517.5,-1.59382962,0.798297723,0.582200719,271.3798424,1.366829666,2770.768797
518,-1.594613227,0.546173789,0.628259152,279.6913208,1.093397621,2769.790527
518.5,-1.518788186,0.256979839,0.612833633,287.9969156,1.011306989,2767.142276
519,-1.448108643,-0.0452446,0.626138655,296.2938938,1.036462094,2764.21336
519.5,-1.341939259,-0.312302667,0.648046914,304.5817419,0.916991461,2760.830593
520,-1.169848998,-0.582104105,0.605501653,312.8580183,0.856020874,2756.588819
520.5,-0.98310813,-0.867171938,0.566157144,321.1216168,0.994232517,2752.688989
521,-0.737448124,-1.107017794,0.569262022,329.3751422,1.07095838,2749.779094
521.5,-0.49304823,-1.297066976,0.508514291,337.6207981,1.104728967,2747.376012
522,-0.248443427,-1.47082111,0.443031639,345.8603296,1.271976681,2745.904281
522.5,0.059725809,-1.604777397,0.415524892,354.0977645,1.434980167,2745.973207
523,0.335200109,-1.681929906,0.319170093,2.337170326,1.485318282,2747.043623
523.5,0.582204774,-1.716049735,0.204845156,10.58080902,1.600917625,2748.896834
524,0.856198794,-1.757511446,0.110949051,18.83196589,1.785712183,2752.164608
524.5,1.071580819,-1.743020484,0.008214173,27.09416582,1.676296801,2755.801538
525,1.196734054,-1.656045083,-0.111198661,35.36649949,1.723396905,2759.162839
525.5,1.360928183,-1.563900043,-0.24241367,43.64998995,1.854532036,2763.371239
526,1.491528439,-1.44008205,-0.349521279,51.94613967,1.593771629,2766.992387
526.5,1.52254499,-1.249573604,-0.423732305,60.25002319,1.440924062,2768.692446
527,1.566702681,-1.035110612,-0.51527827,68.55804973,1.540828071,2770.147883
527.5,1.616371525,-0.81010706,-0.588582905,76.87036263,1.322637995,2771.055468
528,1.576771741,-0.546200079,-0.609185468,85.18208271,1.04863029,2769.663229
528.5,1.518936189,-0.245799933,-0.609156965,93.4870871,1.05660515,2767.016086
529,1.45275555,0.040859253,-0.652049358,101.7839424,1.000888117,2764.132142
529.5,1.326005953,0.308235467,-0.63032801,110.071077,0.887601885,2760.445241
530,1.176068635,0.589269305,-0.593662686,118.3461268,0.900372827,2756.271232
530.5,0.981497684,0.868739392,-0.599615947,126.6089339,0.940574659,2752.326695
531,0.735997751,1.095273787,-0.563202761,134.8605278,0.99803298,2748.823057
531.5,0.515265161,1.30597936,-0.493404661,143.1029671,1.177562489,2746.414311
532,0.22922142,1.48075793,-0.463318188,151.3404364,1.303831524,2745.428263
532.5,-0.062903273,1.597271255,-0.412338936,159.576343,1.350177753,2745.248533
533,-0.313526865,1.670546472,-0.302626767,167.812848,1.500393658,2745.989225
533.5,-0.606669052,1.727150693,-0.213445721,176.0542023,1.760401975,2748.653904
534,-0.87160615,1.769717771,-0.115369573,184.3056985,1.695334693,2752.24562
534.5,-1.036666696,1.723021055,-0.008183584,192.5671814,1.651037661,2755.342637
535,-1.203370444,1.657930657,0.121408785,200.8387011,1.895207559,2759.38646
535.5,-1.394920704,1.575735717,0.242813363,209.1241741,1.791117876,2764.104248
536,-1.466066109,1.425561015,0.335795712,217.4216129,1.524395856,2767.1083
536.5,-1.51289723,1.247061744,0.426554649,225.7256439,1.5369825,2768.932385
537,-1.595302131,1.046013092,0.526162151,234.035046,1.488855352,2770.595287
537.5,-1.603931061,0.812465449,0.580080342,242.3477907,1.230976926,2770.833238
538,-1.561805695,0.537019285,0.593405672,250.6584258,1.14303897,2769.451565
538.5,-1.5349035,0.243559778,0.636234302,258.9637134,1.06473767,2767.28325
539,-1.448167461,-0.032211447,0.648519754,267.2610191,0.908822228,2764.008765
539.5,-1.331839044,-0.303964491,0.613323176,275.547027,0.910137691,2759.995293
540,-1.182998793,-0.602064534,0.61044067,283.8212408,0.966129669,2756.231765
540.5,-0.972011147,-0.857038821,0.606694908,292.0844283,0.915649207,2752.478922
541,-0.748363753,-1.097799521,0.53374793,300.3363124,1.011808094,2748.924156
541.5,-0.505170812,-1.313376473,0.497252497,308.5794736,1.239460411,2746.869713
542,-0.214649988,-1.476518229,0.485624032,316.8188165,1.287833282,2746.101023
542.5,0.040022869,-1.59035265,0.39547007,325.0564979,1.32897913,2745.750562
543,0.322913625,-1.674428795,0.301612853,333.2945858,1.558589557,2746.666065
543.5,0.627715571,-1.74372835,0.22631785,341.5382985,1.713273015,2749.385706
544,0.845924288,-1.748375941,0.118903774,349.7911597,1.610869744,2752.365015
544.5,1.024219812,-1.715741109,-0.003035612,358.0527745,1.771639318,2755.630298
545,1.246188965,-1.675202957,-0.122688352,6.326037091,1.842058204,2759.991189
545.5,1.379070682,-1.571079526,-0.228840119,14.61210426,1.635314571,2763.734688
546,1.436959606,-1.420682379,-0.33104583,22.90744612,1.625444775,2766.479083
546.5,1.539906411,-1.256598943,-0.442330949,31.21092377,1.621584431,2769.16849
547,1.599028593,-1.05696192,-0.524119926,39.52117264,1.348531855,2770.57348
547.5,1.581865055,-0.803028436,-0.562026674,47.83256918,1.237090974,2770.183001
548,1.576224778,-0.527031444,-0.611360942,56.14186746,1.263470491,2769.389331
548.5,1.546565812,-0.25680296,-0.647080542,64.44795658,1.035180662,2767.647068
549,1.439701182,0.033454489,-0.617208291,72.74606704,0.905677299,2764.22198
549.5,1.338315968,0.306241169,-0.619405112,81.0329179,0.959725531,2760.426331
550,1.179412685,0.593193117,-0.63348113,89.30884451,0.956117432,2756.850171
550.5,0.972044611,0.852245347,-0.586910556,97.57377765,0.911222735,2753.032743
551,0.759414339,1.108155273,-0.529310399,105.8273907,1.034375489,2749.565011
551.5,0.484071005,1.315414103,-0.525012344,114.0722973,1.155628822,2747.226843
552,0.229749424,1.464710729,-0.47625211,122.3117169,1.242291666,2745.853865
552.5,-0.029075105,1.592217046,-0.376613922,130.5485296,1.393531417,2745.590034
553,-0.347011102,1.687534135,-0.320891629,138.7867569,1.562651609,2746.826014
553.5,-0.616572181,1.739375463,-0.222875841,147.0303645,1.579613648,2748.940757
554,-0.820261766,1.733996957,-0.109311985,155.2809492,1.67746608,2751.603245
554.5,-1.053275991,1.733993517,0.00596224,163.5414352,1.887241297,2755.716994
555,-1.255723097,1.68472068,0.114207811,171.815307,1.685112993,2759.8866
555.5,-1.342595461,1.556430714,0.22285744,180.0996558,1.648590519,2762.957217
556,-1.450670158,1.418823621,0.346520505,188.3935961,1.799559813,2766.573605
556.5,-1.562543291,1.265676088,0.448158522,196.6987664,1.574406245,2769.858977
557,-1.575972256,1.045378647,0.510596533,205.0103236,1.278129486,2770.718002
557.5,-1.578513012,0.793871401,0.564581921,213.3218494,1.312835083,2770.351983
558,-1.594903561,0.535052851,0.62592751,221.6321194,1.211409011,2769.669841
558.5,-1.531892816,0.265920033,0.628066491,229.9383923,0.998022558,2767.511603
559,-1.436120487,-0.040248061,0.604928136,238.2359817,0.955861719,2764.146036
559.5,-1.34176041,-0.311145746,0.644465256,246.5228821,0.918905099,2760.394002
560,-1.171958828,-0.584508029,0.628258692,254.7979791,0.880988055,2756.275401
560.5,-0.978627096,-0.864131868,0.564743713,263.0607426,0.967214817,2752.364934
561,-0.752895533,-1.113354102,0.55245069,271.3129045,1.041661604,2749.190235
561.5,-0.480284011,-1.301626594,0.523782465,279.5564287,1.086161074,2746.560237
562,-0.249222525,-1.462598094,0.447388137,287.793374,1.28064874,2745.038328
562.5,0.043151168,-1.60050663,0.394235938,296.0286072,1.50357252,2745.464955
563,0.354687615,-1.693291562,0.325469873,304.2672514,1.511909528,2746.979245
563.5,0.588348274,-1.722071634,0.216254441,312.5106966,1.54744781,2748.707381
564,0.833419002,-1.73949159,0.108275765,320.7610035,1.832607666,2751.943351
564.5,1.084815943,-1.745417104,0.001230199,329.0236183,1.813612082,2756.441001
565,1.221273649,-1.666046906,-0.105656567,337.2987289,1.631247695,2760.01801
565.5,1.332136549,-1.551996345,-0.233094186,345.5834755,1.757220216,2763.344126
566,1.487578122,-1.430825883,-0.352208758,353.8792895,1.734420288,2767.166071
566.5,1.545198439,-1.261239898,-0.433065978,2.185108724,1.462220217,2769.624805
567,1.554988248,-1.039232939,-0.505500782,10.49536754,1.375692478,2770.412769
567.5,1.601059913,-0.798633613,-0.584872961,18.8069898,1.334951308,2770.605194
568,1.590454869,-0.547047132,-0.625578601,27.11773084,1.104748784,2769.529754
568.5,1.516178369,-0.254599293,-0.609648732,35.42278952,1.041701982,2767.075515
569,1.449698945,0.045515527,-0.635008732,43.7197617,1.017251452,2764.199043
569.5,1.338130508,0.310725367,-0.646026962,52.00718887,0.874494036,2760.527663
570,1.170118479,0.585588964,-0.602261899,60.28220319,0.865974645,2756.131801
570.5,0.985269504,0.868930819,-0.572896278,68.54469417,1.031455439,2752.450438
571,0.736298792,1.104262957,-0.569943834,76.79770053,1.038819798,2749.563788
571.5,0.498862764,1.296826109,-0.501990404,85.042353,1.092697065,2746.953232
572,0.244909146,1.472523127,-0.445082341,93.28067818,1.310011488,2745.600937
572.5,-0.063169871,1.604690664,-0.418059218,101.517647,1.45427904,2745.937041
573,-0.329270671,1.680135894,-0.317245918,109.7570014,1.458813543,2746.974156
573.5,-0.586311887,1.716517145,-0.204930887,118.0003254,1.631203742,2748.844697
574,-0.863226418,1.761147535,-0.113758647,126.2516223,1.788703458,2752.267954
574.5,-1.063685772,1.737767718,-0.009619606,134.5141431,1.672356693,2755.901199
575,-1.194605232,1.655695004,0.115443554,142.7868695,1.751175598,2759.374419
575.5,-1.370884514,1.567419588,0.243411028,151.0709973,1.799271209,2763.455367
576,-1.488444959,1.437944594,0.346588146,159.3667476,1.564718664,2766.682196
576.5,-1.517391972,1.249664693,0.422843829,167.6696283,1.484223755,2768.446813
577,-1.572689973,1.039269907,0.520662315,175.9773299,1.542741087,2770.112871
577.5,-1.617068394,0.812358718,0.590040745,184.2893065,1.269229395,2770.779856
578,-1.571709301,0.542571056,0.60465198,192.5997873,1.067636302,2769.225062
578.5,-1.525252093,0.241395147,0.614290328,200.9038881,1.107244043,2766.901574
579,-1.455198828,-0.039652947,0.654121381,209.200874,1.001035134,2764.255395
579.5,-1.326172235,-0.306777392,0.62343576,217.4883064,0.871552203,2760.495103
580,-1.177455336,-0.591104511,0.594631526,225.7633426,0.897527633,2756.23276
580.5,-0.976919614,-0.86652616,0.605023861,234.0261256,0.965909845,2752.393084
581,-0.739068413,-1.095392959,0.559417525,242.2781722,1.001457648,2749.024477
581.5,-0.516524845,-1.307929791,0.492670769,250.5211195,1.149766435,2746.502849
582,-0.223080284,-1.481706859,0.471647642,258.7584488,1.272585299,2745.240744
582.5,0.059753783,-1.59433703,0.409107029,266.9935816,1.367890417,2744.996343
583,0.312725787,-1.670800975,0.298233501,275.2295733,1.517428856,2745.898389
583.5,0.613091593,-1.733021441,0.216171455,283.470681,1.731914722,2748.509454
584,0.867863566,-1.765971641,0.116528864,291.7212642,1.649902181,2751.754673
584.5,1.031616362,-1.720240487,0.005802142,299.9810341,1.691344491,2754.824952
585,1.214842289,-1.664001953,-0.123575696,308.2515579,1.934565363,2759.23923
585.5,1.396522498,-1.57913527,-0.241655265,316.5366384,1.722968931,2763.822492
586,1.457876526,-1.423075272,-0.333156763,324.8325382,1.512594803,2766.451116
586.5,1.517150028,-1.24517774,-0.430032096,333.1348368,1.61283912,2768.571368
587,1.599869411,-1.050345063,-0.527151018,341.4439132,1.499589684,2770.638453
587.5,1.599773981,-0.81147604,-0.575248223,349.7567264,1.196103724,2770.764492
588,1.562945194,-0.533561458,-0.59429185,358.0669079,1.159937207,2769.298222
588.5,1.538530023,-0.245240891,-0.642426017,6.371928638,1.072579177,2767.244832
589,1.444406218,0.030726439,-0.642607023,14.66930363,0.932573349,2764.118211
589.5,1.332840343,0.303010722,-0.613174138,22.95592495,0.923398191,2760.278632
590,1.182329861,0.601907223,-0.616489663,31.23087606,0.915042438,2756.339691
590.5,0.970289359,0.856265106,-0.606159604,39.49381219,0.894678191,2752.249852
591,0.751182345,1.102573923,-0.530090575,47.74497613,1.04721651,2748.760966
591.5,0.503569186,1.316761466,-0.506153476,55.98793607,1.230599253,2746.830163
592,0.215818124,1.474041268,-0.48499561,64.22686987,1.243370311,2745.812125
592.5,-0.034139062,1.588286653,-0.388889494,72.46343546,1.365059819,2745.420721
593,-0.328431392,1.676852393,-0.305575138,80.70114638,1.618011026,2746.781503
593.5,-0.629985609,1.748622826,-0.225400324,88.9456136,1.681397799,2749.631411
594,-0.839470219,1.743784463,-0.117883024,97.19883449,1.593351391,2752.380962
594.5,-1.027625105,1.717151516,0.003912347,105.4605163,1.810886427,2755.747478
595,-1.253221862,1.677219859,0.121212647,113.7345283,1.848539435,2760.322972
595.5,-1.372249646,1.567127917,0.226885008,122.0216104,1.625930053,2764.054705
596,-1.435201189,1.419598892,0.333261866,130.317782,1.615895148,2766.711823
596.5,-1.54898031,1.25636797,0.444703144,138.6217893,1.604393856,2769.276921
597,-1.594227841,1.055596003,0.521646754,146.9322342,1.355174195,2770.632758
597.5,-1.577768137,0.802492112,0.559778367,155.2439821,1.260893655,2770.384839
598,-1.58016655,0.52871101,0.617413192,163.5540076,1.241577452,2769.601224
598.5,-1.543802422,0.260345217,0.645119353,171.860334,0.993436957,2767.562169
599,-1.438200886,-0.036910823,0.611785227,180.1579066,0.92881966,2764.049105
599.5,-1.342641105,-0.308295993,0.626160474,188.4446009,0.991255573,2760.508311
600,-1.179936614,-0.590290326,0.633808237,196.7209049,0.920944384,2756.915978
600.5,-0.973098922,-0.853657357,0.579091332,204.9856209,0.892724478,2752.847722
601,-0.759873476,-1.10789624,0.533080338,213.2386748,1.070912674,2749.463079
601.5,-0.480586487,-1.312606642,0.528172942,221.4837467,1.183469844,2747.425811
602,-0.2367996,-1.463577953,0.471446608,229.7239468,1.225425905,2746.105635
602.5,0.03164024,-1.593033567,0.378470833,237.9614229,1.407157928,2745.827815
603,0.352234257,-1.688707589,0.3251926,246.2005651,1.578228651,2747.20137
603.5,0.609194844,-1.734299053,0.222011067,254.4454557,1.581464972,2749.399495
604,0.819414347,-1.733357583,0.106345246,262.6975223,1.69567775,2752.15792
604.5,1.060718658,-1.736864135,-0.005070757,270.9596355,1.842185666,2756.148603
605,1.249556318,-1.681151518,-0.110236906,279.2342839,1.663784401,2760.009211
605.5,1.336567412,-1.555579832,-0.223950835,287.5189736,1.685517077,2763.152662
606,1.458148689,-1.423914812,-0.349573147,295.8137154,1.77154828,2766.811707
606.5,1.561457828,-1.267008166,-0.446071527,304.1190197,1.505900776,2769.646657
607,1.568072633,-1.042474413,-0.507104754,312.4294666,1.314344765,2770.352838
607.5,1.58265615,-0.79322698,-0.570283979,320.7405439,1.37948696,2770.466205
608,1.597422586,-0.540386233,-0.62711392,329.0516914,1.192131213,2770.007125
608.5,1.528470604,-0.264926327,-0.622447713,337.3586791,0.972362161,2767.640516
609,1.438992059,0.040719301,-0.608366225,345.6563999,0.952499569,2764.139286
609.5,1.340981164,0.311433773,-0.646915688,353.9433781,0.946720344,2760.501332
610,1.17093459,0.582309483,-0.621126987,2.219085159,0.886790865,2756.540673
610.5,0.980290101,0.863711776,-0.561187187,10.48258169,0.941720417,2752.539523
611,0.747301458,1.112616187,-0.559841934,18.7348992,1.013693594,2749.115272
611.5,0.482927153,1.3000766,-0.520867563,26.9780295,1.106167771,2746.447198
612,0.250417364,1.465803522,-0.442529598,35.21488106,1.293363471,2745.077802
612.5,-0.04801312,1.603599759,-0.400962307,43.45015936,1.462327219,2745.371452
613,-0.349720111,1.688774507,-0.323455835,51.68798647,1.479771645,2746.541799
613.5,-0.584003024,1.718957509,-0.212972494,59.92998109,1.582940773,2748.283084
614,-0.841142386,1.745685334,-0.108013515,68.17952002,1.87024905,2751.859422
614.5,-1.083776777,1.748151147,-0.002518404,76.44191367,1.744841991,2756.211813
615,-1.212409033,1.662008982,0.10626416,84.71570409,1.633708745,2759.477391
615.5,-1.337219596,1.552915785,0.235526104,92.99922414,1.837802864,2763.189094
616,-1.491616693,1.435267727,0.352199929,101.2953008,1.729040003,2767.362975
616.5,-1.539442181,1.257023677,0.429954918,109.6014876,1.424670255,2769.622421
617,-1.555611134,1.035750331,0.506815733,117.9115377,1.407741625,2770.384235
617.5,-1.608033923,0.799599108,0.585826262,126.2233887,1.338235269,2770.741772
618,-1.585170788,0.547709868,0.620350788,134.5346192,1.114905624,2769.730105
618.5,-1.514266503,0.25282432,0.607607651,142.8404295,1.053314615,2767.378655
619,-1.449529098,-0.043228369,0.640585246,151.1381985,0.96951422,2764.334658
619.5,-1.333036145,-0.310704372,0.644672708,159.4255066,0.857304513,2760.359773
620,-1.172162181,-0.588085331,0.599869233,167.7000179,0.900920739,2756.045649
620.5,-0.986644521,-0.871318326,0.5806552,175.9624969,1.014437751,2752.447966
621,-0.734545887,-1.100202588,0.568826856,184.2151457,0.997854421,2749.290244
621.5,-0.506401758,-1.297023383,0.497942163,192.4587457,1.125495112,2746.639773
622,-0.24060726,-1.475000708,0.448942129,200.6966548,1.357098028,2745.659771
622.5,0.065573807,-1.605373394,0.418238485,208.9341464,1.433914218,2746.121901
623,0.323850519,-1.676533278,0.312878445,217.1737939,1.443199393,2746.991748
623.5,0.592713062,-1.717123794,0.207195853,225.4171556,1.659273916,2748.920281
624,0.867993191,-1.763399085,0.115221359,233.6689952,1.800066625,2752.528436
624.5,1.055903467,-1.733684448,0.009539261,241.9323375,1.657736585,2756.147913
625,1.193197922,-1.655271645,-0.117964305,250.2056956,1.756842812,2759.580246
625.5,1.381225645,-1.56741273,-0.243750606,258.4904638,1.792621135,2763.657363
626,1.482264938,-1.433959004,-0.343696249,266.7867725,1.567574489,2766.867267
626.5,1.512739009,-1.249664494,-0.422622479,275.0903206,1.502269293,2768.730384
627,1.579400235,-1.042854208,-0.523826343,283.3989159,1.5154515,2770.354567
627.5,1.613971958,-0.813691157,-0.587662911,291.7111847,1.23089377,2770.715474
628,1.567555262,-0.540746107,-0.600774635,300.021305,1.108714546,2769.172617
628.5,1.530563059,-0.240405356,-0.621597496,308.325785,1.140004117,2767.194344
629,1.454952975,0.037209111,-0.65309468,316.6237894,0.96493255,2764.534446
629.5,1.327626256,0.305949099,-0.61834246,324.9116327,0.852130347,2760.515541
630,1.178938473,0.593886208,-0.596071943,333.1867659,0.944114416,2756.37982
